# FEC Loss Vectors | model=GE | generated by generate_fec_traffic_data.m v2
model,loss_rate_target,trial,block,D0,D1,D2,D3,P0,P1,P2,P3
burst,0.05,4,7,1,1,1,1,1,1,1,1
burst,0.05,4,8,1,1,1,1,1,1,1,1
burst,0.05,4,9,1,1,1,1,1,1,1,1
burst,0.05,4,10,1,1,1,1,1,1,1,1
burst,0.05,4,11,1,1,1,1,1,1,1,1
burst,0.05,4,12,1,1,1,1,1,1,1,1
burst,0.05,4,13,1,1,1,1,1,1,1,1
burst,0.05,4,14,1,1,1,1,1,1,1,1
burst,0.05,4,15,1,1,1,1,1,1,1,1
burst,0.05,4,16,1,1,1,1,1,1,1,1
burst,0.05,4,17,1,1,1,1,1,1,1,1
burst,0.05,4,18,1,1,1,1,0,1,1,1
burst,0.05,4,19,1,1,1,1,1,1,1,1
burst,0.05,4,20,1,1,1,1,1,1,1,1
burst,0.05,4,21,1,1,1,1,1,1,1,1
burst,0.05,4,22,1,1,1,1,1,1,1,1
burst,0.05,4,23,1,1,1,1,1,1,1,1
burst,0.05,4,24,1,1,1,1,1,1,1,1
burst,0.05,4,25,1,1,1,1,1,1,1,1
burst,0.05,4,26,1,1,1,1,1,1,1,1
burst,0.05,4,27,1,1,1,1,1,1,1,1
burst,0.05,4,28,1,1,1,1,1,1,1,1
burst,0.05,4,29,1,1,1,1,1,1,1,1
burst,0.05,4,30,1,1,1,1,1,1,1,1
burst,0.05,4,31,1,1,1,0,0,0,0,1
burst,0.05,4,32,1,1,1,1,1,1,1,1
burst,0.05,4,33,1,1,1,1,1,1,1,1
burst,0.05,4,34,1,1,1,1,1,1,1,1
burst,0.05,4,35,1,1,1,1,1,1,1,1
burst,0.05,4,36,1,1,1,1,1,1,1,1
burst,0.05,4,37,1,1,1,1,1,1,1,1
burst,0.05,4,38,1,1,1,1,1,1,1,1
burst,0.05,4,39,1,1,1,1,1,1,1,1
burst,0.05,4,40,1,1,1,1,1,0,0,0
burst,0.05,4,41,1,1,1,1,1,1,1,1
burst,0.05,4,42,1,1,1,1,1,1,1,1
burst,0.05,4,43,1,1,1,1,1,1,1,1
burst,0.05,4,44,1,1,1,1,1,1,1,1
burst,0.05,4,45,1,1,1,1,1,1,1,1
burst,0.05,4,46,1,1,1,1,1,1,1,1
burst,0.05,4,47,1,1,1,1,1,1,1,1
burst,0.05,4,48,1,1,1,1,1,1,1,1
burst,0.05,4,49,1,1,1,1,1,1,1,1
burst,0.05,4,50,1,1,1,1,1,1,1,1
burst,0.05,5,1,1,1,1,1,1,1,1,1
burst,0.05,5,2,1,1,1,1,1,1,1,1
burst,0.05,5,3,1,1,1,1,1,1,1,1
burst,0.05,5,4,1,1,1,1,1,1,1,1
burst,0.05,5,5,0,0,0,0,1,1,1,1
burst,0.05,5,6,1,1,1,1,1,1,1,1
burst,0.05,5,7,1,1,1,1,1,1,1,1
burst,0.05,5,8,1,1,1,1,1,1,1,1
burst,0.05,5,9,1,1,1,1,1,1,1,1
burst,0.05,5,10,1,1,1,1,1,1,1,1
burst,0.05,5,11,1,1,1,1,1,1,1,1
burst,0.05,5,12,1,1,1,1,1,1,1,1
burst,0.05,5,13,1,1,1,1,1,1,1,1
burst,0.05,5,14,1,1,1,1,1,1,1,1
burst,0.05,5,15,1,1,1,1,1,1,1,1
burst,0.05,5,16,1,1,1,1,1,1,1,1
burst,0.05,5,17,1,1,1,1,1,1,1,1
burst,0.05,5,18,1,1,1,1,1,1,1,1
burst,0.05,5,19,1,1,1,1,1,1,1,1
burst,0.05,5,20,1,1,1,1,1,1,1,1
burst,0.05,5,21,1,1,1,1,1,1,1,1
burst,0.05,5,22,1,1,1,1,1,1,1,1
burst,0.05,5,23,1,1,1,1,1,1,1,1
burst,0.05,5,24,1,1,1,1,1,1,1,1
burst,0.05,5,25,1,1,1,1,1,1,1,1
burst,0.05,5,26,1,1,1,1,1,1,1,1
burst,0.05,5,27,1,1,1,1,1,1,1,1
burst,0.05,5,28,1,1,1,1,1,1,1,1
burst,0.05,5,29,1,1,1,1,1,1,1,1
burst,0.05,5,30,1,1,1,1,1,1,1,1
burst,0.05,5,31,1,1,1,1,1,1,1,1
burst,0.05,5,32,1,1,1,1,1,1,1,1
burst,0.05,5,33,1,1,1,1,1,1,1,1
burst,0.05,5,34,1,1,1,1,1,1,1,1
burst,0.05,5,35,1,1,1,1,1,1,1,1
burst,0.05,5,36,1,1,1,1,1,1,0,0
burst,0.05,5,37,0,1,1,1,1,1,1,1
burst,0.05,5,38,1,1,1,1,1,1,1,1
burst,0.05,5,39,1,1,1,1,1,1,1,1
burst,0.05,5,40,1,1,1,1,1,1,1,1
burst,0.05,5,41,1,1,1,1,1,1,1,1
burst,0.05,5,42,1,1,1,1,1,1,1,1
burst,0.05,5,43,1,1,1,1,1,1,1,1
burst,0.05,5,44,1,1,1,1,1,1,1,1
burst,0.05,5,45,1,1,1,1,1,0,1,1
burst,0.05,5,46,1,1,1,1,1,1,1,1
burst,0.05,5,47,1,1,1,1,1,1,1,1
burst,0.05,5,48,1,1,1,1,1,1,1,1
burst,0.05,5,49,1,0,0,0,0,0,0,0
burst,0.05,5,50,0,1,1,1,1,1,1,1
burst,0.10,1,1,1,1,1,1,1,1,1,1
burst,0.10,1,2,1,1,1,1,1,1,1,1
burst,0.10,1,3,1,1,1,1,1,1,1,1
burst,0.10,1,4,1,1,1,1,1,1,1,1
burst,0.10,1,5,1,0,1,1,1,1,1,1
burst,0.10,1,6,1,1,1,0,1,1,1,1
burst,0.10,1,7,1,1,1,1,1,1,1,1
burst,0.10,1,8,1,1,1,1,1,1,1,1
burst,0.10,1,9,1,1,1,1,1,0,0,0
burst,0.10,1,10,1,1,1,1,1,0,0,0
burst,0.10,1,11,0,0,0,0,1,1,1,1
burst,0.10,1,12,1,1,1,1,1,1,1,1
burst,0.10,1,13,1,1,1,1,1,1,1,1
burst,0.10,1,14,1,1,1,1,1,0,0,0
burst,0.10,1,15,1,1,1,1,1,1,1,1
burst,0.10,1,16,1,1,1,1,1,1,1,1
burst,0.10,1,17,1,0,0,1,1,1,1,1
burst,0.10,1,18,1,1,1,1,1,1,1,1
burst,0.10,1,19,1,1,1,1,1,1,1,1
burst,0.10,1,20,1,1,1,1,1,1,1,1
burst,0.10,1,21,1,1,1,1,1,1,1,1
burst,0.10,1,22,0,0,0,0,1,1,1,1
burst,0.10,1,23,1,1,1,1,1,1,1,1
burst,0.10,1,24,1,1,1,1,0,0,0,1
burst,0.10,1,25,1,1,0,0,1,1,1,1
burst,0.10,1,26,1,1,1,1,1,1,1,1
burst,0.10,1,27,1,1,1,1,0,0,0,0
burst,0.10,1,28,0,1,1,1,1,1,1,1
burst,0.10,1,29,1,1,1,1,1,1,1,1
burst,0.10,1,30,1,1,1,1,1,1,1,1
burst,0.10,1,31,1,1,1,1,1,1,1,1
burst,0.10,1,32,1,1,0,0,0,1,0,0
burst,0.10,1,33,0,0,0,0,0,0,1,1
burst,0.10,1,34,1,1,1,1,1,1,1,1
burst,0.10,1,35,1,1,1,1,1,1,1,1
burst,0.10,1,36,1,1,1,1,1,1,1,1
burst,0.10,1,37,1,1,1,1,1,1,1,1
burst,0.10,1,38,1,1,1,1,1,1,1,1
burst,0.10,1,39,1,1,1,1,1,1,1,1
burst,0.10,1,40,1,1,1,1,1,1,1,1
burst,0.10,1,41,1,1,1,1,1,1,1,1
burst,0.10,1,42,1,1,1,1,1,1,1,1
burst,0.10,1,43,1,1,1,1,1,1,1,1
burst,0.10,1,44,0,0,1,1,1,1,1,1
burst,0.10,1,45,1,0,0,1,1,1,1,1
burst,0.10,1,46,1,1,1,1,1,1,1,1
burst,0.10,1,47,1,1,1,1,1,1,1,1
burst,0.10,1,48,1,1,1,1,1,1,1,1
burst,0.10,1,49,1,1,1,1,1,1,1,1
burst,0.10,1,50,1,1,1,1,1,1,1,1
burst,0.10,2,1,1,1,0,0,0,0,1,1
burst,0.10,2,2,1,1,1,1,1,1,1,1
burst,0.10,2,3,1,1,1,1,1,1,1,1
burst,0.10,2,4,1,1,1,1,1,1,1,1
burst,0.10,2,5,1,1,1,1,1,1,1,1
burst,0.10,2,6,1,1,0,0,0,0,0,0
burst,0.10,2,7,0,0,0,0,0,1,1,1
burst,0.10,2,8,1,1,1,1,1,1,1,1
burst,0.10,2,9,1,1,0,0,0,0,1,1
burst,0.10,2,10,1,1,1,1,1,1,1,1
burst,0.10,2,11,1,1,1,1,0,0,1,1
burst,0.10,2,12,1,1,1,1,1,1,1,1
burst,0.10,2,13,1,1,1,1,1,1,1,1
burst,0.10,2,14,1,1,1,1,1,1,1,1
burst,0.10,2,15,1,0,0,0,0,0,0,0
burst,0.10,2,16,0,0,0,0,0,1,1,1
burst,0.10,2,17,1,1,1,1,1,1,1,1
burst,0.10,2,18,1,1,1,1,1,1,1,1
burst,0.10,2,19,1,1,1,1,1,1,1,1
burst,0.10,2,20,1,1,1,1,1,1,1,1
burst,0.10,2,21,1,1,1,1,1,1,1,1
burst,0.10,2,22,1,1,1,1,1,1,1,1
burst,0.10,2,23,1,1,1,1,1,1,1,1
burst,0.10,2,24,1,1,1,1,1,1,1,1
burst,0.10,2,25,1,1,1,1,1,1,1,1
burst,0.10,2,26,1,1,1,1,1,1,1,1
burst,0.10,2,27,1,1,1,1,1,1,1,1
burst,0.10,2,28,1,1,1,1,1,1,1,1
burst,0.10,2,29,1,1,1,1,0,0,0,0
burst,0.10,2,30,0,0,1,1,1,1,1,1
burst,0.10,2,31,1,1,1,1,1,1,1,1
burst,0.10,2,32,1,1,1,1,1,1,1,1
burst,0.10,2,33,1,1,1,1,1,1,1,1
burst,0.10,2,34,1,1,1,1,1,1,1,0
burst,0.10,2,35,1,1,1,1,1,1,1,1
burst,0.10,2,36,1,0,1,1,1,1,1,1
burst,0.10,2,37,1,1,1,1,1,1,1,1
burst,0.10,2,38,1,1,1,1,1,1,1,1
burst,0.10,2,39,1,1,1,1,1,1,1,1
burst,0.10,2,40,1,1,1,1,1,1,1,1
burst,0.10,2,41,1,1,1,1,1,1,1,1
burst,0.10,2,42,1,1,1,1,1,1,1,1
burst,0.10,2,43,1,1,1,1,1,1,1,1
burst,0.10,2,44,1,1,1,1,1,1,1,1
burst,0.10,2,45,1,1,1,1,1,1,1,1
burst,0.10,2,46,1,1,1,1,1,1,1,1
burst,0.10,2,47,1,1,1,1,1,1,0,0
burst,0.10,2,48,0,0,0,1,1,1,1,1
burst,0.10,2,49,1,1,1,1,1,1,1,1
burst,0.10,2,50,1,1,1,1,1,1,1,1
burst,0.10,3,1,1,1,1,1,1,1,1,1
burst,0.10,3,2,1,1,1,1,1,1,1,1
burst,0.10,3,3,1,1,1,1,1,1,1,1
burst,0.10,3,4,1,1,1,1,1,1,1,0
burst,0.10,3,5,0,0,1,1,1,1,1,1
burst,0.10,3,6,1,1,1,1,1,1,1,1
burst,0.10,3,7,1,1,1,1,1,1,1,1
burst,0.10,3,8,1,1,1,1,1,1,1,1
burst,0.10,3,9,1,1,1,1,1,1,1,1
burst,0.10,3,10,1,1,1,1,1,1,1,1
burst,0.10,3,11,1,1,1,1,1,1,1,1
burst,0.10,3,12,1,1,1,1,1,1,1,1
burst,0.10,3,13,1,1,1,1,1,1,1,1
burst,0.10,3,14,1,1,1,1,1,1,1,1
burst,0.10,3,15,1,1,1,1,1,1,0,0
burst,0.10,3,16,1,1,1,1,1,1,1,1
burst,0.10,3,17,1,1,1,1,1,1,1,1
burst,0.10,3,18,1,1,1,1,1,1,1,1
burst,0.10,3,19,1,1,1,1,1,1,1,1
burst,0.10,3,20,1,1,1,1,1,1,1,1
burst,0.10,3,21,1,1,1,1,1,1,1,1
burst,0.10,3,22,1,1,1,1,1,1,1,1
burst,0.10,3,23,1,1,1,1,1,1,1,1
burst,0.10,3,24,1,0,0,1,1,1,1,1
burst,0.10,3,25,1,1,1,1,1,1,1,1
burst,0.10,3,26,0,1,1,1,1,1,1,1
burst,0.10,3,27,1,1,1,1,1,1,1,1
burst,0.10,3,28,1,1,1,1,1,1,1,1
burst,0.10,3,29,1,1,1,0,0,0,0,0
burst,0.10,3,30,0,0,1,0,0,1,1,1
burst,0.10,3,31,1,1,1,1,1,1,0,0
burst,0.10,3,32,1,1,1,1,1,1,1,1
burst,0.10,3,33,1,1,1,1,1,1,1,1
burst,0.10,3,34,1,1,1,1,1,1,1,1
burst,0.10,3,35,1,1,1,1,0,0,0,0
burst,0.10,3,36,1,1,1,1,1,0,0,0
burst,0.10,3,37,0,1,1,1,1,1,1,1
burst,0.10,3,38,1,1,1,1,1,1,1,1
burst,0.10,3,39,1,1,1,1,1,1,1,1
burst,0.10,3,40,1,1,0,1,1,1,1,1
burst,0.10,3,41,1,1,1,1,1,1,1,1
burst,0.10,3,42,1,1,1,1,1,1,1,1
burst,0.10,3,43,1,1,1,1,1,0,0,0
burst,0.10,3,44,0,1,1,1,1,1,1,1
burst,0.10,3,45,1,1,1,1,1,1,1,1
burst,0.10,3,46,1,1,0,0,0,0,0,0
burst,0.10,3,47,1,1,1,1,1,1,1,1
burst,0.10,3,48,1,1,1,1,1,1,1,1
burst,0.10,3,49,1,1,1,1,1,1,1,1
burst,0.10,3,50,1,1,1,1,1,1,1,1
burst,0.10,4,1,1,1,1,1,1,1,1,1
burst,0.10,4,2,1,1,1,1,1,1,1,1
burst,0.10,4,3,1,1,1,1,1,1,1,1
burst,0.10,4,4,1,1,1,1,1,1,1,1
burst,0.10,4,5,1,1,1,1,1,1,1,1
burst,0.10,4,6,1,1,1,1,1,1,1,1
burst,0.10,4,7,1,1,1,1,1,1,1,1
burst,0.10,4,8,1,1,1,0,1,1,1,1
burst,0.10,4,9,1,1,1,1,1,1,1,0
burst,0.10,4,10,0,0,1,1,1,1,1,1
burst,0.10,4,11,1,1,1,1,1,1,1,1
burst,0.10,4,12,1,1,1,1,1,1,1,1
burst,0.10,4,13,1,1,1,1,1,1,1,1
burst,0.10,4,14,1,1,1,1,1,1,1,0
burst,0.10,4,15,0,1,0,0,0,0,0,0
burst,0.10,4,16,0,0,1,1,1,1,1,1
burst,0.10,4,17,1,1,1,1,1,1,1,1
burst,0.10,4,18,1,1,1,1,1,1,1,1
burst,0.10,4,19,1,1,1,1,1,1,1,1
burst,0.10,4,20,1,1,1,1,1,1,1,1
burst,0.10,4,21,1,1,1,1,1,1,1,1
burst,0.10,4,22,1,1,1,1,1,1,1,1
burst,0.10,4,23,1,1,1,1,1,1,1,1
burst,0.10,4,24,1,0,0,1,1,1,1,1
burst,0.10,4,25,1,1,1,1,1,1,1,1
burst,0.10,4,26,1,1,1,1,1,1,1,1
burst,0.10,4,27,1,1,1,1,1,1,1,1
burst,0.10,4,28,1,1,1,1,1,1,1,1
burst,0.10,4,29,1,1,1,1,1,1,1,1
burst,0.10,4,30,1,1,1,1,1,1,1,1
burst,0.10,4,31,1,1,1,1,1,1,1,1
burst,0.10,4,32,1,1,1,1,1,1,1,1
burst,0.10,4,33,1,1,1,1,1,0,0,0
burst,0.10,4,34,0,1,1,1,1,1,1,1
burst,0.10,4,35,1,1,1,1,1,1,1,1
burst,0.10,4,36,1,1,1,1,1,1,1,1
burst,0.10,4,37,1,1,1,1,1,1,1,1
burst,0.10,4,38,1,1,1,1,1,1,1,1
burst,0.10,4,39,1,1,1,1,1,1,1,1
burst,0.10,4,40,1,1,1,1,1,1,1,1
burst,0.10,4,41,0,1,1,1,1,1,1,1
burst,0.10,4,42,1,1,1,1,1,1,0,1
burst,0.10,4,43,1,1,1,1,1,1,1,1
burst,0.10,4,44,1,1,1,1,1,1,0,1
burst,0.10,4,45,1,1,1,1,1,0,0,0
burst,0.10,4,46,0,0,0,1,1,1,1,1
burst,0.10,4,47,1,1,1,1,1,1,1,1
burst,0.10,4,48,1,1,1,1,1,1,0,0
burst,0.10,4,49,1,1,1,1,1,1,1,1
burst,0.10,4,50,1,1,1,1,0,0,0,1
burst,0.10,5,1,1,1,1,0,0,0,1,1
burst,0.10,5,2,1,1,1,1,1,1,1,1
burst,0.10,5,3,1,1,1,1,1,1,1,1
burst,0.10,5,4,1,1,1,1,0,1,1,1
burst,0.10,5,5,1,1,1,1,1,1,1,1
burst,0.10,5,6,1,1,1,1,1,1,1,1
burst,0.10,5,7,1,1,1,1,1,1,1,1
burst,0.10,5,8,1,1,1,1,1,1,1,1
burst,0.10,5,9,0,0,0,1,1,1,1,1
burst,0.10,5,10,1,1,1,1,1,1,1,1
burst,0.10,5,11,1,1,1,1,1,1,1,1
burst,0.10,5,12,1,1,1,1,1,0,0,1
burst,0.10,5,13,1,1,1,1,1,1,1,1
burst,0.10,5,14,1,1,1,1,1,1,1,1
burst,0.10,5,15,1,0,0,0,0,0,0,1
burst,0.10,5,16,1,1,1,1,1,1,1,1
burst,0.10,5,17,1,1,1,1,1,1,1,1
burst,0.10,5,18,1,1,1,1,1,1,1,1
burst,0.10,5,19,1,1,0,1,1,1,1,1
burst,0.10,5,20,1,1,1,1,1,1,1,1
burst,0.10,5,21,1,0,1,1,1,1,1,1
burst,0.10,5,22,1,1,1,1,1,1,1,1
burst,0.10,5,23,1,1,1,1,1,1,1,1
burst,0.10,5,24,1,1,1,1,1,1,1,1
burst,0.10,5,25,1,1,1,1,1,1,1,1
burst,0.10,5,26,1,1,1,1,1,1,1,1
burst,0.10,5,27,1,1,1,1,1,1,1,1
burst,0.10,5,28,1,1,1,1,1,1,1,1
burst,0.10,5,29,1,1,1,1,1,1,1,1
burst,0.10,5,30,1,0,1,1,1,0,0,0
burst,0.10,5,31,1,1,1,1,1,1,1,0
burst,0.10,5,32,0,0,0,0,1,1,1,1
burst,0.10,5,33,1,1,1,1,1,1,1,1
burst,0.10,5,34,1,1,1,1,1,1,1,1
burst,0.10,5,35,1,1,1,1,1,1,1,1
burst,0.10,5,36,1,1,1,1,1,1,1,1
burst,0.10,5,37,1,1,1,1,1,1,1,1
burst,0.10,5,38,1,1,1,1,1,1,1,1
burst,0.10,5,39,1,1,1,1,1,1,1,1
burst,0.10,5,40,1,1,1,1,1,1,1,1
burst,0.10,5,41,1,1,1,1,1,1,1,1
burst,0.10,5,42,1,1,1,1,1,1,1,1
burst,0.10,5,43,1,1,1,1,1,1,1,1
burst,0.10,5,44,1,1,1,1,1,1,1,1
burst,0.10,5,45,1,1,1,1,1,1,1,1
burst,0.10,5,46,1,1,1,1,1,1,1,1
burst,0.10,5,47,1,1,1,1,1,1,1,1
burst,0.10,5,48,1,1,1,1,1,1,1,1
burst,0.10,5,49,1,1,1,1,1,1,1,1
burst,0.10,5,50,1,1,1,0,0,0,0,1
burst,0.15,1,1,1,1,1,1,1,1,1,1
burst,0.15,1,2,1,1,1,1,1,1,1,1
burst,0.15,1,3,1,1,1,1,1,1,1,1
burst,0.15,1,4,0,0,0,0,0,1,1,1
burst,0.15,1,5,1,1,1,1,1,1,1,1
burst,0.15,1,6,1,0,1,1,1,1,1,1
burst,0.15,1,7,1,1,1,1,1,0,0,0
burst,0.15,1,8,0,0,1,1,1,1,0,0
burst,0.15,1,9,0,0,1,1,1,1,1,1
burst,0.15,1,10,1,1,1,1,1,1,1,1
burst,0.15,1,11,1,1,1,1,1,1,1,1
burst,0.15,1,12,1,1,1,1,1,1,1,1
burst,0.15,1,13,1,1,1,1,1,1,1,1
burst,0.15,1,14,1,1,1,1,1,1,1,1
burst,0.15,1,15,1,1,1,1,1,1,1,1
burst,0.15,1,16,0,0,1,1,1,1,1,1
burst,0.15,1,17,1,1,1,1,1,1,1,1
burst,0.15,1,18,1,1,0,0,0,0,0,0
burst,0.15,1,19,0,0,1,1,1,1,1,1
burst,0.15,1,20,1,1,1,1,1,1,1,1
burst,0.15,1,21,1,0,0,1,1,1,1,1
burst,0.15,1,22,1,1,1,1,1,1,1,1
burst,0.15,1,23,1,1,1,1,1,1,1,1
burst,0.15,1,24,1,1,1,1,1,1,1,1
burst,0.15,1,25,1,1,1,0,1,1,1,1
burst,0.15,1,26,1,1,1,1,1,0,1,1
burst,0.15,1,27,1,1,1,1,1,1,1,1
burst,0.15,1,28,1,1,1,1,1,1,1,1
burst,0.15,1,29,1,1,0,0,1,1,1,1
burst,0.15,1,30,1,1,1,1,1,1,1,0
burst,0.15,1,31,0,1,0,1,0,0,0,0
burst,0.15,1,32,0,1,1,1,1,1,1,1
burst,0.15,1,33,1,1,1,1,1,1,1,1
burst,0.15,1,34,1,1,1,1,1,1,1,1
burst,0.15,1,35,1,1,1,1,1,1,1,1
burst,0.15,1,36,1,1,1,1,1,1,1,1
burst,0.15,1,37,1,1,0,0,0,1,1,1
burst,0.15,1,38,1,1,0,0,1,1,1,1
burst,0.15,1,39,1,1,1,1,1,1,1,1
burst,0.15,1,40,1,1,1,1,1,1,1,1
burst,0.15,1,41,1,1,1,1,1,1,1,1
burst,0.15,1,42,1,1,0,0,0,0,0,0
burst,0.15,1,43,1,1,1,1,1,1,1,1
burst,0.15,1,44,1,1,1,1,1,1,1,0
burst,0.15,1,45,0,0,0,0,0,0,0,0
burst,0.15,1,46,1,1,1,1,1,1,1,1
burst,0.15,1,47,1,1,1,1,1,1,1,1
burst,0.15,1,48,1,0,0,0,1,1,1,1
burst,0.15,1,49,1,1,1,1,1,1,1,1
burst,0.15,1,50,1,1,1,1,1,1,1,1
burst,0.15,2,1,1,1,1,1,1,1,0,0
burst,0.15,2,2,1,1,1,1,1,1,1,1
burst,0.15,2,3,1,1,1,1,1,1,1,1
burst,0.15,2,4,1,1,1,1,1,1,1,1
burst,0.15,2,5,1,1,1,1,1,1,1,1
burst,0.15,2,6,1,1,1,1,0,0,0,0
burst,0.15,2,7,0,0,0,1,1,1,1,1
burst,0.15,2,8,1,1,1,1,1,1,1,1
burst,0.15,2,9,1,1,1,1,1,1,0,1
burst,0.15,2,10,1,1,1,1,1,1,0,1
burst,0.15,2,11,1,1,1,1,1,1,1,1
burst,0.15,2,12,1,1,1,1,1,1,1,1
burst,0.15,2,13,1,1,1,1,1,1,1,1
burst,0.15,2,14,1,1,1,1,1,1,1,1
burst,0.15,2,15,1,1,1,1,1,1,1,1
burst,0.15,2,16,1,1,1,1,1,1,1,1
burst,0.15,2,17,1,1,1,1,0,0,0,0
burst,0.15,2,18,1,1,0,1,1,1,0,1
burst,0.15,2,19,1,1,1,1,1,1,1,1
burst,0.15,2,20,1,0,0,1,1,1,1,1
burst,0.15,2,21,1,0,0,0,0,1,1,1
burst,0.15,2,22,1,1,1,1,1,1,1,1
burst,0.15,2,23,1,1,1,1,1,1,1,1
burst,0.15,2,24,0,0,0,0,0,0,0,1
burst,0.15,2,25,1,1,1,1,1,1,1,1
burst,0.15,2,26,0,0,1,1,1,1,0,0
burst,0.15,2,27,0,0,1,1,1,1,1,1
burst,0.15,2,28,1,1,1,1,1,1,1,1
burst,0.15,2,29,1,1,1,1,0,1,0,1
burst,0.15,2,30,0,1,1,1,1,1,1,1
burst,0.15,2,31,1,1,1,1,1,1,1,1
burst,0.15,2,32,1,1,0,0,0,0,1,0
burst,0.15,2,33,0,0,1,0,1,1,0,0
burst,0.15,2,34,0,0,0,1,1,1,1,1
burst,0.15,2,35,1,1,1,1,1,0,0,1
burst,0.15,2,36,1,1,1,1,1,1,1,1
burst,0.15,2,37,0,0,0,0,1,1,1,1
burst,0.15,2,38,1,1,1,1,1,1,1,1
burst,0.15,2,39,1,1,1,1,1,1,1,0
burst,0.15,2,40,0,0,0,0,1,1,1,1
burst,0.15,2,41,1,1,1,1,1,1,1,1
burst,0.15,2,42,1,1,1,1,1,1,1,1
burst,0.15,2,43,1,1,0,1,1,1,1,1
burst,0.15,2,44,1,1,0,0,0,0,0,1
burst,0.15,2,45,1,1,1,1,1,1,1,1
burst,0.15,2,46,1,1,1,1,1,1,1,1
burst,0.15,2,47,1,1,1,1,1,0,0,0
burst,0.15,2,48,0,0,1,1,1,1,1,1
burst,0.15,2,49,1,1,1,1,1,0,0,0
burst,0.15,2,50,0,1,1,1,1,1,1,1
burst,0.15,3,1,1,1,0,0,0,1,1,1
burst,0.15,3,2,1,1,1,1,1,1,1,1
burst,0.15,3,3,1,1,1,1,1,1,1,1
burst,0.15,3,4,1,0,1,1,1,1,1,1
burst,0.15,3,5,1,1,1,1,1,1,0,0
burst,0.15,3,6,0,0,0,0,0,0,0,1
burst,0.15,3,7,1,1,1,1,1,1,1,1
burst,0.15,3,8,1,1,1,1,0,0,0,0
burst,0.15,3,9,0,1,1,1,1,0,0,0
burst,0.15,3,10,1,1,1,1,1,1,1,0
burst,0.15,3,11,1,0,1,1,1,1,1,1
burst,0.15,3,12,1,1,1,1,1,1,0,0
burst,0.15,3,13,0,0,1,1,1,1,1,1
burst,0.15,3,14,1,1,1,1,1,1,1,1
burst,0.15,3,15,1,1,1,1,1,1,1,1
burst,0.15,3,16,1,1,1,1,1,1,1,1
burst,0.15,3,17,1,1,1,0,0,0,0,0
burst,0.15,3,18,0,0,1,1,0,0,0,1
burst,0.15,3,19,1,1,1,1,1,1,1,1
burst,0.15,3,20,0,1,1,1,1,1,1,1
burst,0.15,3,21,0,1,0,0,0,0,0,0
burst,0.15,3,22,1,1,1,0,0,0,0,0
burst,0.15,3,23,1,1,1,1,1,1,1,1
burst,0.15,3,24,1,1,1,1,1,1,1,1
burst,0.15,3,25,1,1,1,1,1,0,0,1
burst,0.15,3,26,1,1,1,1,1,1,1,1
burst,0.15,3,27,1,1,1,1,1,1,1,1
burst,0.15,3,28,1,1,1,1,1,1,0,1
burst,0.15,3,29,1,1,1,1,1,1,1,1
burst,0.15,3,30,1,1,1,1,1,1,1,1
burst,0.15,3,31,1,1,1,1,1,1,0,0
burst,0.15,3,32,1,1,1,1,1,1,1,1
burst,0.15,3,33,0,0,1,1,1,1,1,1
burst,0.15,3,34,1,1,1,1,1,1,1,0
burst,0.15,3,35,0,0,0,0,0,0,0,1
burst,0.15,3,36,1,1,1,1,1,1,1,1
burst,0.15,3,37,1,1,1,1,1,1,1,1
burst,0.15,3,38,1,1,1,1,1,1,0,0
burst,0.15,3,39,0,1,1,1,1,0,0,0
burst,0.15,3,40,0,1,1,1,1,1,1,1
burst,0.15,3,41,1,1,1,1,1,1,1,1
burst,0.15,3,42,1,1,1,1,1,1,1,1
burst,0.15,3,43,1,1,0,0,0,0,0,0
burst,0.15,3,44,0,0,0,1,1,1,1,1
burst,0.15,3,45,1,1,1,1,1,1,1,1
burst,0.15,3,46,1,1,1,1,1,1,1,1
burst,0.15,3,47,1,1,1,1,1,1,1,1
burst,0.15,3,48,1,1,1,1,1,1,1,1
burst,0.15,3,49,0,0,0,0,0,0,1,1
burst,0.15,3,50,1,1,1,1,0,1,1,0
burst,0.15,4,1,1,1,1,1,1,1,1,1
burst,0.15,4,2,1,1,1,1,1,1,1,1
burst,0.15,4,3,1,1,0,1,1,1,1,1
burst,0.15,4,4,0,1,1,1,1,1,0,0
burst,0.15,4,5,0,0,1,1,1,1,1,1
burst,0.15,4,6,1,1,1,1,1,1,1,1
burst,0.15,4,7,1,1,1,1,1,1,1,1
burst,0.15,4,8,1,1,1,1,1,1,1,1
burst,0.15,4,9,1,1,1,1,1,1,1,1
burst,0.15,4,10,1,1,1,1,1,1,1,1
burst,0.15,4,11,1,1,1,1,0,0,0,0
burst,0.15,4,12,0,0,0,1,1,1,1,1
burst,0.15,4,13,1,1,1,1,1,1,1,1
burst,0.15,4,14,1,1,1,1,1,1,1,1
burst,0.15,4,15,1,1,1,1,1,1,1,0
burst,0.15,4,16,1,1,1,1,1,1,1,1
burst,0.15,4,17,1,1,1,1,1,1,1,1
burst,0.15,4,18,1,1,1,1,1,1,1,1
burst,0.15,4,19,1,1,1,1,1,1,1,1
burst,0.15,4,20,1,1,1,1,1,1,1,1
burst,0.15,4,21,1,1,1,1,1,1,1,1
